partNumber,partId,specificPartName,partGroupName,generalPartName,carModelName,carModelYear,carBrand
RD00334,27534,"Покрытие, внешнее зеркало",Кузов,Покрытие,Kona Electric,2012,Hyundai
RD00335,27535,"Зеркальное стекло, наружное зеркало",Кузов,Зеркальное стекло,e-tron,2004,Audi
RD00336,27536,"Зеркальное стекло, наружное зеркало",Кузов,Зеркальное стекло,Ridgeline,2011,Honda
RD00337,27537,Наружное зеркало,Кузов,Зеркало,Jetta,2019,Volkswagen
RD00338,27538,Наружное зеркало,Кузов,Зеркало,Spark,2000,Chevrolet
RD00339,27539,Наружное зеркало,Кузов,Зеркало,Q7,2013,Audi
RD00340,27540,Наружное зеркало,Кузов,Зеркало,CLA,2021,Mercedes-Benz
RD01893,27541,"Покрытие, внешнее зеркало",Кузов,Покрытие,A3,2022,Audi
RD02231,27542,Наружное зеркало,Кузов,Зеркало,Versa,2012,Nissan
RD02233,27543,Наружное зеркало,Кузов,Зеркало,Q8,2005,Audi
RD1058,33937,Наконечник поперечной рулевой тяги,Рулевое управление,Шарнир,TT,2014,Audi
RD1059,33938,Наконечник поперечной рулевой тяги,Рулевое управление,Шарнир,IONIQ Electric,2015,Hyundai
RD140,27931,Наконечник поперечной рулевой тяги,Рулевое управление,Шарнир,Escape,2016,Ford
RD141,27932,Наконечник поперечной рулевой тяги,Рулевое управление,Шарнир,Altima,2005,Nissan
RD-327,28965,"Осевой шарнир, рулевая тяга",Рулевое управление,Шарнир,Golf R,2010,Volkswagen
RD41/B01,26318,Щетка стеклоочистителя,Система очистки окон,Щетка стеклоочистителя,Veloster,2008,Hyundai
RD41/C01,26319,Щетка стеклоочистителя,Система очистки окон,Щетка стеклоочистителя,Santa Fe,2018,Hyundai
RD55/B01,26320,Щетка стеклоочистителя,Система очистки окон,Щетка стеклоочистителя,E-Class,2009,Mercedes-Benz
RD55/C01,26321,Щетка стеклоочистителя,Система очистки окон,Щетка стеклоочистителя,GR86,2001,Toyota
RDA053069,25012,"Радиатор, охлаждение двигателя",Охлаждение,Теплообменник,Sprinter,2003,Mercedes-Benz
RDF40/B01,26322,Щетка стеклоочистителя,Система очистки окон,Щетка стеклоочистителя,Mustang,2005,Ford
RDF55/B01,26323,Щетка стеклоочистителя,Система очистки окон,Щетка стеклоочистителя,370Z,2024,Nissan
RE73534N,27635,Генератор,Генератор,Генератор,Taurus,2008,Ford
RE73604N,27636,Генератор,Генератор,Генератор,i4,2011,BMW
RE81021N,27637,Стартер,Система стартера,Стартер,A6,2011,Audi
REACT PERF DOT 4,26216,Тормозная жидкость,Тормозная система,Тормозная жидкость,Elantra,2012,Hyundai
RFI1028,25966,"Центральный выключатель, система сцепления",Система сцепления,Центральный выключатель,IONIQ 7,2009,Hyundai
RFI1029,25967,"Центральный выключатель, система сцепления",Система сцепления,Центральный выключатель,3 Series,2003,BMW
RFO011,30644,"Газовая пружина, крышка багажник",Кузов,Газовая пружина,EQC,2001,Mercedes-Benz
RKB1873,32073,Комплект подшипника ступицы колеса,Подвеска колеса,Комплект подшипника,ID. Roomzz,2007,Volkswagen
RKB1874,32074,Комплект подшипника ступицы колеса,Подвеска колеса,Комплект подшипника,86,2015,Toyota
RKB2012,32075,Комплект подшипника ступицы колеса,Подвеска колеса,Комплект подшипника,Focus,2001,Ford
RKB2286,32076,Комплект подшипника ступицы колеса,Подвеска колеса,Комплект подшипника,7 Series,2012,BMW
RKS0081,28436,Комплект направляющей гильзы,Тормозная система,Комплект гильз,Q5,2019,Audi
RKS8625010,28437,"Поршень, корпус скобы тормоза",Тормозная система,Поршень,Accord,2011,Honda
RKS8825014,28438,"Ремкомплект, тормозной суппорт",Тормозная система,Ремкомплект,Escape Hybrid,2002,Ford
RKS8999002,28439,"Направляющая гильза, корпус скобы тормоза",Тормозная система,Гильза,Ranger,2024,Ford
RKT1834,32077,"Натяжной ролик, ремень ГРМ",Ременный привод,Ролик,S-Class,2020,Mercedes-Benz
RKT2108,32078,"Натяжной ролик, ремень ГРМ",Ременный привод,Ролик,Escape,2016,Ford
RKT3066,32079,"Натяжной ролик, ремень ГРМ",Ременный привод,Ролик,Z4,2012,BMW
RKT9283,32080,"Ременный шкив, коленчатый вал",Ременный привод,Ременный шкив,Pilot Hybrid,2002,Honda
RKTK0855,32081,Комплект ремня ГРМ,Ременный привод,Ременный комплект,NV Cargo,2017,Nissan
RKTK1095,32082,Комплект ремня ГРМ,Ременный привод,Ременный комплект,Sprinter,2003,Mercedes-Benz
RL-1088,34554,Ступица колеса,Подвеска колеса,Ступица колеса,ID.4,2006,Volkswagen
RL-1422,34555,Комплект подшипника ступицы колеса,Подвеска колеса,Комплект подшипника,Versa,2012,Nissan
RL-1423,34556,Комплект подшипника ступицы колеса,Подвеска колеса,Комплект подшипника,A-Class,2002,Mercedes-Benz
RL-1424,34557,Комплект подшипника ступицы колеса,Подвеска колеса,Комплект подшипника,8 Series,2015,BMW
RLS5090,32525,"Выключатель, фара заднего хода",Освещение,Переключатель,GR Supra,2004,Toyota
